target,rank,feature_id,column_name,variant,correlation,n_samples
w45_h105,92,reg_bqx_eurusd.reg_slope_720,reg_slope_720,bqx,0.2463,1215516
w45_h105,93,mom_bqx_eurusd.mom_diff_1440,mom_diff_1440,bqx,0.246,1215419
w45_h105,94,der_bqx_eurusd.der_v1_1440,der_v1_1440,bqx,0.246,1215419
w45_h105,95,reg_bqx_eurusd.reg_slope_1440,reg_slope_1440,bqx,0.246,1215516
w45_h105,96,reg_bqx_eurusd.reg_slope_2880,reg_slope_2880,bqx,0.2453,1215516
w45_h105,97,der_bqx_eurusd.der_v1_2880,der_v1_2880,bqx,0.245,1215391
w45_h105,98,mom_bqx_eurusd.mom_zscore_1440,mom_zscore_1440,bqx,0.2423,1215419
w45_h105,99,align_bqx_eurusd.pos_1440,pos_1440,bqx,0.2423,1215516
w45_h105,100,agg_bqx_eurusd.agg_position_1440,agg_position_1440,bqx,0.2423,1215516
w45_h15,1,reg_eurusd.reg_slope_45,reg_slope_45,idx,0.8764,1215518
w45_h15,2,reg_eurusd.reg_deviation_45,reg_deviation_45,idx,0.8696,1215518
w45_h15,3,lag_eurusd_45.momentum_45,momentum_45,idx,0.8659,1215516
w45_h15,4,mom_eurusd.mom_diff_45,mom_diff_45,idx,0.8659,1215516
w45_h15,5,der_eurusd.der_v1_45,der_v1_45,idx,0.8659,1215516
w45_h15,6,lag_bqx_eurusd_45.bqx_close,bqx_close,bqx,0.8652,1206629
w45_h15,7,mom_eurusd.mom_roc_45,mom_roc_45,idx,0.8649,1215516
w45_h15,8,regime_eurusd_45.return_lag_45,return_lag_45,idx,0.8649,1215516
w45_h15,9,eurusd_bqx.bqx_45,bqx_45,bqx,0.8649,1215516
w45_h15,10,lag_eurusd_45.return_lag_45,return_lag_45,idx,0.8649,1215516
w45_h15,11,reg_bqx_eurusd.reg_deviation_2880,reg_deviation_2880,bqx,0.8591,1215516
w45_h15,12,reg_bqx_eurusd.reg_deviation_1440,reg_deviation_1440,bqx,0.8546,1215516
w45_h15,13,reg_bqx_eurusd.reg_deviation_720,reg_deviation_720,bqx,0.8438,1215516
w45_h15,14,reg_eurusd.reg_deviation_90,reg_deviation_90,idx,0.841,1215518
w45_h15,15,reg_bqx_eurusd.reg_deviation_360,reg_deviation_360,bqx,0.8223,1215516
w45_h15,16,reg_bqx_eurusd.reg_zscore_2880,reg_zscore_2880,bqx,0.8057,1215516
w45_h15,17,ext_bqx_eurusd.ext_zscore_2880,ext_zscore_2880,bqx,0.8057,1215516
w45_h15,18,reg_bqx_eurusd.reg_zscore_1440,reg_zscore_1440,bqx,0.7939,1215516
w45_h15,19,align_bqx_eurusd.zscore_1440,zscore_1440,bqx,0.7939,1215516
w45_h15,20,ext_bqx_eurusd.ext_zscore_1440,ext_zscore_1440,bqx,0.7939,1215516
w45_h15,21,reg_bqx_eurusd.reg_deviation_180,reg_deviation_180,bqx,0.7828,1215516
w45_h15,22,ext_bqx_eurusd.ext_percentile_2880,ext_percentile_2880,bqx,0.7736,1215516
w45_h15,23,ext_bqx_eurusd.ext_percentile_1440,ext_percentile_1440,bqx,0.7621,1215516
w45_h15,24,reg_bqx_eurusd.reg_zscore_720,reg_zscore_720,bqx,0.7591,1215516
w45_h15,25,align_bqx_eurusd.zscore_720,zscore_720,bqx,0.7591,1215516
w45_h15,26,ext_bqx_eurusd.ext_zscore_720,ext_zscore_720,bqx,0.7591,1215516
w45_h15,27,ext_bqx_eurusd.ext_percentile_720,ext_percentile_720,bqx,0.7335,1215516
w45_h15,28,ext_bqx_eurusd.ext_zscore_360,ext_zscore_360,bqx,0.7194,1215516
w45_h15,29,align_bqx_eurusd.zscore_360,zscore_360,bqx,0.7194,1215516
w45_h15,30,reg_bqx_eurusd.reg_zscore_360,reg_zscore_360,bqx,0.7194,1215516
w45_h15,31,reg_bqx_eurusd.reg_deviation_90,reg_deviation_90,bqx,0.7154,1215516
w45_h15,32,mrt_bqx_eurusd.mrt_tension_2880,mrt_tension_2880,bqx,0.7117,1215516
w45_h15,33,mrt_bqx_eurusd.mrt_tension_1440,mrt_tension_1440,bqx,0.7014,1215516
w45_h15,34,ext_bqx_eurusd.ext_percentile_360,ext_percentile_360,bqx,0.6953,1215516
w45_h15,35,mrt_eurusd.mrt_tension_90,mrt_tension_90,idx,0.6921,1215518
w45_h15,36,mrt_bqx_eurusd.mrt_tension_composite,mrt_tension_composite,bqx,0.6855,1215516
w45_h15,37,mrt_bqx_eurusd.mrt_tension_720,mrt_tension_720,bqx,0.6847,1215516
w45_h15,38,mrt_bqx_eurusd.mrt_tension_360,mrt_tension_360,bqx,0.6797,1215516
w45_h15,39,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.6762,1215518
w45_h15,40,mrt_eurusd.mrt_tension_45,mrt_tension_45,idx,0.6756,1215518
w45_h15,41,align_eurusd.zscore_90,zscore_90,idx,0.6745,1215518
w45_h15,42,reg_eurusd.reg_zscore_90,reg_zscore_90,idx,0.6745,1215518
w45_h15,43,lag_bqx_eurusd_45.ema_45,ema_45,bqx,0.6711,1206629
w45_h15,44,ext_bqx_eurusd.ext_zscore_180,ext_zscore_180,bqx,0.6638,1215516
w45_h15,45,align_bqx_eurusd.zscore_180,zscore_180,bqx,0.6638,1215516
w45_h15,46,reg_bqx_eurusd.reg_zscore_180,reg_zscore_180,bqx,0.6638,1215516
w45_h15,47,mrt_bqx_eurusd.mrt_tension_180,mrt_tension_180,bqx,0.6638,1215516
w45_h15,48,agg_eurusd.agg_position_45,agg_position_45,idx,0.646,1215518
w45_h15,49,align_eurusd.pos_45,pos_45,idx,0.646,1215518
w45_h15,50,ext_bqx_eurusd.ext_percentile_180,ext_percentile_180,bqx,0.6455,1215516
w45_h15,51,ext_bqx_eurusd.ext_sigma_band,ext_sigma_band,bqx,0.6402,1215516
w45_h15,52,der_bqx_eurusd.der_v1_2880,der_v1_2880,bqx,0.6318,1215391
w45_h15,53,reg_bqx_eurusd.reg_slope_2880,reg_slope_2880,bqx,0.6317,1215516
w45_h15,54,reg_eurusd.reg_zscore_45,reg_zscore_45,idx,0.6288,1215518
w45_h15,55,align_eurusd.zscore_45,zscore_45,idx,0.6288,1215518
w45_h15,56,der_bqx_eurusd.der_v1_1440,der_v1_1440,bqx,0.6265,1215419
w45_h15,57,mom_bqx_eurusd.mom_diff_1440,mom_diff_1440,bqx,0.6265,1215419
w45_h15,58,reg_bqx_eurusd.reg_slope_1440,reg_slope_1440,bqx,0.6262,1215516
w45_h15,59,align_eurusd.pos_90,pos_90,idx,0.624,1215518
w45_h15,60,agg_eurusd.agg_position_90,agg_position_90,idx,0.624,1215518
w45_h15,61,reg_bqx_eurusd.reg_slope_45,reg_slope_45,bqx,0.6206,1215516
w45_h15,62,agg_bqx_eurusd.agg_position_720,agg_position_720,bqx,0.6194,1215516
w45_h15,63,align_bqx_eurusd.pos_720,pos_720,bqx,0.6194,1215516
w45_h15,64,reg_bqx_eurusd.reg_slope_180,reg_slope_180,bqx,0.6191,1215516
w45_h15,65,mrt_eurusd.mrt_tension_180,mrt_tension_180,idx,0.6189,1215518
w45_h15,66,align_eurusd.zscore_180,zscore_180,idx,0.6189,1215518
w45_h15,67,reg_eurusd.reg_zscore_180,reg_zscore_180,idx,0.6189,1215518
w45_h15,68,der_bqx_eurusd.der_v1_180,der_v1_180,bqx,0.6181,1215503
w45_h15,69,mom_bqx_eurusd.mom_diff_180,mom_diff_180,bqx,0.6181,1215503
w45_h15,70,reg_bqx_eurusd.reg_deviation_45,reg_deviation_45,bqx,0.6175,1215516
w45_h15,71,reg_eurusd.reg_slope_90,reg_slope_90,idx,0.6162,1215518
w45_h15,72,mrt_bqx_eurusd.mrt_tension_90,mrt_tension_90,bqx,0.6158,1215516
w45_h15,73,agg_bqx_eurusd.agg_position_360,agg_position_360,bqx,0.6144,1215516
w45_h15,74,align_bqx_eurusd.pos_360,pos_360,bqx,0.6144,1215516
w45_h15,75,mom_bqx_eurusd.mom_diff_45,mom_diff_45,bqx,0.6122,1215513
w45_h15,76,der_bqx_eurusd.der_v1_45,der_v1_45,bqx,0.6122,1215513
w45_h15,77,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.6119,1215513
w45_h15,78,der_eurusd.der_v1_90,der_v1_90,idx,0.6119,1215513
w45_h15,79,lag_eurusd_90.momentum_90,momentum_90,idx,0.6119,1215513
w45_h15,80,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.6115,1209473
w45_h15,81,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.6112,1215513
w45_h15,82,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.6112,1215513
w45_h15,83,eurusd_bqx.bqx_90,bqx_90,bqx,0.6112,1215513
w45_h15,84,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.6112,1215513
w45_h15,85,reg_bqx_eurusd.reg_slope_90,reg_slope_90,bqx,0.6101,1215516
w45_h15,86,der_bqx_eurusd.der_v1_90,der_v1_90,bqx,0.6083,1215509
w45_h15,87,mom_bqx_eurusd.mom_diff_90,mom_diff_90,bqx,0.6083,1215509
w45_h15,88,align_bqx_eurusd.pos_1440,pos_1440,bqx,0.6056,1215516
w45_h15,89,agg_bqx_eurusd.agg_position_1440,agg_position_1440,bqx,0.6056,1215516
w45_h15,90,reg_bqx_eurusd.reg_slope_720,reg_slope_720,bqx,0.6054,1215516
w45_h15,91,reg_bqx_eurusd.reg_slope_360,reg_slope_360,bqx,0.6054,1215516
w45_h15,92,der_bqx_eurusd.der_v1_360,der_v1_360,bqx,0.6049,1215490
w45_h15,93,mom_bqx_eurusd.mom_diff_360,mom_diff_360,bqx,0.6049,1215490
w45_h15,94,der_bqx_eurusd.der_v1_720,der_v1_720,bqx,0.6046,1215466
w45_h15,95,mom_bqx_eurusd.mom_diff_720,mom_diff_720,bqx,0.6046,1215466
w45_h15,96,align_bqx_eurusd.pos_180,pos_180,bqx,0.5978,1215516
w45_h15,97,agg_bqx_eurusd.agg_position_180,agg_position_180,bqx,0.5978,1215516
w45_h15,98,mom_bqx_eurusd.mom_zscore_1440,mom_zscore_1440,bqx,0.5935,1215419
w45_h15,99,agg_bqx_eurusd.agg_position_2880,agg_position_2880,bqx,0.5896,1215516
w45_h15,100,align_bqx_eurusd.zscore_90,zscore_90,bqx,0.5817,1215516
w45_h30,1,reg_eurusd.reg_deviation_45,reg_deviation_45,idx,0.8199,1215518
w45_h30,2,reg_eurusd.reg_slope_45,reg_slope_45,idx,0.7475,1215518
w45_h30,3,reg_eurusd.reg_deviation_90,reg_deviation_90,idx,0.7442,1215518
w45_h30,4,der_eurusd.der_v1_45,der_v1_45,idx,0.7387,1215516
w45_h30,5,mom_eurusd.mom_diff_45,mom_diff_45,idx,0.7387,1215516
w45_h30,6,lag_eurusd_45.momentum_45,momentum_45,idx,0.7387,1215516
w45_h30,7,lag_bqx_eurusd_45.bqx_close,bqx_close,bqx,0.7383,1206629
w45_h30,8,lag_eurusd_45.return_lag_45,return_lag_45,idx,0.7377,1215516
w45_h30,9,regime_eurusd_45.return_lag_45,return_lag_45,idx,0.7377,1215516
w45_h30,10,mom_eurusd.mom_roc_45,mom_roc_45,idx,0.7377,1215516
w45_h30,11,eurusd_bqx.bqx_45,bqx_45,bqx,0.7377,1215516
w45_h30,12,reg_bqx_eurusd.reg_deviation_2880,reg_deviation_2880,bqx,0.7331,1215516
w45_h30,13,reg_bqx_eurusd.reg_deviation_1440,reg_deviation_1440,bqx,0.73,1215516
w45_h30,14,reg_bqx_eurusd.reg_deviation_720,reg_deviation_720,bqx,0.7226,1215516
w45_h30,15,reg_bqx_eurusd.reg_deviation_360,reg_deviation_360,bqx,0.7065,1215516
w45_h30,16,reg_bqx_eurusd.reg_zscore_2880,reg_zscore_2880,bqx,0.6908,1215516
w45_h30,17,ext_bqx_eurusd.ext_zscore_2880,ext_zscore_2880,bqx,0.6908,1215516
w45_h30,18,reg_bqx_eurusd.reg_zscore_1440,reg_zscore_1440,bqx,0.6833,1215516
w45_h30,19,ext_bqx_eurusd.ext_zscore_1440,ext_zscore_1440,bqx,0.6833,1215516
w45_h30,20,align_bqx_eurusd.zscore_1440,zscore_1440,bqx,0.6833,1215516
w45_h30,21,reg_bqx_eurusd.reg_deviation_180,reg_deviation_180,bqx,0.6793,1215516
w45_h30,22,ext_bqx_eurusd.ext_percentile_2880,ext_percentile_2880,bqx,0.6601,1215516
w45_h30,23,reg_bqx_eurusd.reg_zscore_720,reg_zscore_720,bqx,0.6578,1215516
w45_h30,24,align_bqx_eurusd.zscore_720,zscore_720,bqx,0.6578,1215516
w45_h30,25,ext_bqx_eurusd.ext_zscore_720,ext_zscore_720,bqx,0.6578,1215516
w45_h30,26,ext_bqx_eurusd.ext_percentile_1440,ext_percentile_1440,bqx,0.6514,1215516
w45_h30,27,mrt_eurusd.mrt_tension_45,mrt_tension_45,idx,0.6502,1215518
w45_h30,28,reg_bqx_eurusd.reg_deviation_90,reg_deviation_90,bqx,0.633,1215516
w45_h30,29,ext_bqx_eurusd.ext_percentile_720,ext_percentile_720,bqx,0.6301,1215516
w45_h30,30,mrt_eurusd.mrt_tension_90,mrt_tension_90,idx,0.6294,1215518
w45_h30,31,align_bqx_eurusd.zscore_360,zscore_360,bqx,0.6277,1215516
w45_h30,32,reg_bqx_eurusd.reg_zscore_360,reg_zscore_360,bqx,0.6277,1215516
w45_h30,33,ext_bqx_eurusd.ext_zscore_360,ext_zscore_360,bqx,0.6277,1215516
w45_h30,34,mrt_bqx_eurusd.mrt_tension_2880,mrt_tension_2880,bqx,0.6193,1215516
w45_h30,35,reg_eurusd.reg_zscore_90,reg_zscore_90,idx,0.6191,1215518
w45_h30,36,align_eurusd.zscore_90,zscore_90,idx,0.6191,1215518
w45_h30,37,mrt_bqx_eurusd.mrt_tension_composite,mrt_tension_composite,bqx,0.6139,1215516
w45_h30,38,mrt_bqx_eurusd.mrt_tension_1440,mrt_tension_1440,bqx,0.611,1215516
w45_h30,39,align_eurusd.zscore_45,zscore_45,idx,0.6103,1215518
w45_h30,40,reg_eurusd.reg_zscore_45,reg_zscore_45,idx,0.6103,1215518
w45_h30,41,align_eurusd.pos_45,pos_45,idx,0.605,1215518
w45_h30,42,agg_eurusd.agg_position_45,agg_position_45,idx,0.605,1215518
w45_h30,43,ext_bqx_eurusd.ext_percentile_360,ext_percentile_360,bqx,0.6007,1215516
w45_h30,44,mrt_bqx_eurusd.mrt_tension_720,mrt_tension_720,bqx,0.5985,1215516
w45_h30,45,mrt_bqx_eurusd.mrt_tension_360,mrt_tension_360,bqx,0.5959,1215516
w45_h30,46,mrt_bqx_eurusd.mrt_tension_180,mrt_tension_180,bqx,0.5878,1215516
w45_h30,47,ext_bqx_eurusd.ext_zscore_180,ext_zscore_180,bqx,0.5878,1215516
w45_h30,48,align_bqx_eurusd.zscore_180,zscore_180,bqx,0.5878,1215516
w45_h30,49,reg_bqx_eurusd.reg_zscore_180,reg_zscore_180,bqx,0.5878,1215516
w45_h30,50,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.587,1215518
w45_h30,51,reg_bqx_eurusd.reg_deviation_45,reg_deviation_45,bqx,0.5831,1215516
w45_h30,52,ext_bqx_eurusd.ext_percentile_180,ext_percentile_180,bqx,0.5654,1215516
w45_h30,53,ext_bqx_eurusd.ext_sigma_band,ext_sigma_band,bqx,0.5643,1215516
w45_h30,54,align_eurusd.pos_90,pos_90,idx,0.5625,1215518
w45_h30,55,agg_eurusd.agg_position_90,agg_position_90,idx,0.5625,1215518
w45_h30,56,mrt_bqx_eurusd.mrt_tension_90,mrt_tension_90,bqx,0.5551,1215516
w45_h30,57,align_eurusd.zscore_180,zscore_180,idx,0.5545,1215518
w45_h30,58,reg_eurusd.reg_zscore_180,reg_zscore_180,idx,0.5545,1215518
w45_h30,59,mrt_eurusd.mrt_tension_180,mrt_tension_180,idx,0.5545,1215518
w45_h30,60,reg_bqx_eurusd.reg_slope_2880,reg_slope_2880,bqx,0.5421,1215516
w45_h30,61,der_bqx_eurusd.der_v1_2880,der_v1_2880,bqx,0.542,1215391
w45_h30,62,align_bqx_eurusd.pos_720,pos_720,bqx,0.5372,1215516
w45_h30,63,agg_bqx_eurusd.agg_position_720,agg_position_720,bqx,0.5372,1215516
w45_h30,64,mom_bqx_eurusd.mom_diff_1440,mom_diff_1440,bqx,0.5367,1215419
w45_h30,65,der_bqx_eurusd.der_v1_1440,der_v1_1440,bqx,0.5367,1215419
w45_h30,66,reg_bqx_eurusd.reg_slope_1440,reg_slope_1440,bqx,0.5363,1215516
w45_h30,67,align_bqx_eurusd.pos_360,pos_360,bqx,0.5349,1215516
w45_h30,68,agg_bqx_eurusd.agg_position_360,agg_position_360,bqx,0.5349,1215516
w45_h30,69,reg_bqx_eurusd.reg_slope_180,reg_slope_180,bqx,0.532,1215516
w45_h30,70,mom_bqx_eurusd.mom_diff_180,mom_diff_180,bqx,0.5312,1215503
w45_h30,71,der_bqx_eurusd.der_v1_180,der_v1_180,bqx,0.5312,1215503
w45_h30,72,reg_bqx_eurusd.reg_slope_45,reg_slope_45,bqx,0.5302,1215516
w45_h30,73,ext_bqx_eurusd.ext_zscore_90,ext_zscore_90,bqx,0.5288,1215516
w45_h30,74,align_bqx_eurusd.zscore_90,zscore_90,bqx,0.5288,1215516
w45_h30,75,reg_bqx_eurusd.reg_zscore_90,reg_zscore_90,bqx,0.5288,1215516
w45_h30,76,align_bqx_eurusd.pos_180,pos_180,bqx,0.5251,1215516
w45_h30,77,agg_bqx_eurusd.agg_position_180,agg_position_180,bqx,0.5251,1215516
w45_h30,78,reg_eurusd.reg_slope_90,reg_slope_90,idx,0.5246,1215518
w45_h30,79,mom_bqx_eurusd.mom_diff_45,mom_diff_45,bqx,0.5231,1215513
w45_h30,80,der_bqx_eurusd.der_v1_45,der_v1_45,bqx,0.5231,1215513
w45_h30,81,align_bqx_eurusd.pos_1440,pos_1440,bqx,0.5212,1215516
w45_h30,82,agg_bqx_eurusd.agg_position_1440,agg_position_1440,bqx,0.5212,1215516
w45_h30,83,lag_eurusd_90.momentum_90,momentum_90,idx,0.521,1215513
w45_h30,84,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.521,1215513
w45_h30,85,der_eurusd.der_v1_90,der_v1_90,idx,0.521,1215513
w45_h30,86,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.5208,1209473
w45_h30,87,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.5204,1215513
w45_h30,88,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.5204,1215513
w45_h30,89,eurusd_bqx.bqx_90,bqx_90,bqx,0.5204,1215513
w45_h30,90,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.5204,1215513
w45_h30,91,reg_bqx_eurusd.reg_slope_90,reg_slope_90,bqx,0.5182,1215516
w45_h30,92,reg_bqx_eurusd.reg_slope_360,reg_slope_360,bqx,0.5173,1215516
w45_h30,93,mom_bqx_eurusd.mom_diff_360,mom_diff_360,bqx,0.5172,1215490
w45_h30,94,der_bqx_eurusd.der_v1_360,der_v1_360,bqx,0.5172,1215490
w45_h30,95,der_bqx_eurusd.der_v1_90,der_v1_90,bqx,0.5166,1215509
w45_h30,96,mom_bqx_eurusd.mom_diff_90,mom_diff_90,bqx,0.5166,1215509
w45_h30,97,ext_bqx_eurusd.ext_percentile_90,ext_percentile_90,bqx,0.5148,1215516
w45_h30,98,lag_bqx_eurusd_45.ema_45,ema_45,bqx,0.5145,1206629
w45_h30,99,mom_bqx_eurusd.mom_zscore_1440,mom_zscore_1440,bqx,0.5127,1215419
w45_h30,100,mrt_bqx_eurusd.mrt_tension_45,mrt_tension_45,bqx,0.5126,1215516
w45_h45,1,reg_eurusd.reg_deviation_45,reg_deviation_45,idx,0.6874,1215518
w45_h45,2,eurusd_bqx.target_45,target_45,bqx,0.6181,1215512
w45_h45,3,reg_eurusd.reg_deviation_90,reg_deviation_90,idx,0.6079,1215518
w45_h45,4,reg_eurusd.reg_slope_45,reg_slope_45,idx,0.6015,1215518
w45_h45,5,lag_eurusd_45.momentum_45,momentum_45,idx,0.5943,1215516
w45_h45,6,mom_eurusd.mom_diff_45,mom_diff_45,idx,0.5943,1215516
w45_h45,7,der_eurusd.der_v1_45,der_v1_45,idx,0.5943,1215516
w45_h45,8,lag_bqx_eurusd_45.bqx_close,bqx_close,bqx,0.5941,1206629
w45_h45,9,eurusd_bqx.bqx_45,bqx_45,bqx,0.5934,1215516
w45_h45,10,mom_eurusd.mom_roc_45,mom_roc_45,idx,0.5934,1215516
w45_h45,11,regime_eurusd_45.return_lag_45,return_lag_45,idx,0.5934,1215516
w45_h45,12,lag_eurusd_45.return_lag_45,return_lag_45,idx,0.5934,1215516
w45_h45,13,reg_bqx_eurusd.reg_deviation_2880,reg_deviation_2880,bqx,0.5894,1215516
w45_h45,14,reg_bqx_eurusd.reg_deviation_1440,reg_deviation_1440,bqx,0.5873,1215516
w45_h45,15,reg_bqx_eurusd.reg_deviation_720,reg_deviation_720,bqx,0.5824,1215516
w45_h45,16,reg_bqx_eurusd.reg_deviation_360,reg_deviation_360,bqx,0.5699,1215516
w45_h45,17,ext_bqx_eurusd.ext_zscore_2880,ext_zscore_2880,bqx,0.5576,1215516
w45_h45,18,reg_bqx_eurusd.reg_zscore_2880,reg_zscore_2880,bqx,0.5576,1215516
w45_h45,19,mrt_eurusd.mrt_tension_45,mrt_tension_45,idx,0.5536,1215518
w45_h45,20,reg_bqx_eurusd.reg_zscore_1440,reg_zscore_1440,bqx,0.5528,1215516
w45_h45,21,ext_bqx_eurusd.ext_zscore_1440,ext_zscore_1440,bqx,0.5528,1215516
w45_h45,22,align_bqx_eurusd.zscore_1440,zscore_1440,bqx,0.5528,1215516
w45_h45,23,reg_bqx_eurusd.reg_deviation_180,reg_deviation_180,bqx,0.5509,1215516
w45_h45,24,reg_bqx_eurusd.reg_zscore_720,reg_zscore_720,bqx,0.5344,1215516
w45_h45,25,ext_bqx_eurusd.ext_zscore_720,ext_zscore_720,bqx,0.5344,1215516
w45_h45,26,align_bqx_eurusd.zscore_720,zscore_720,bqx,0.5344,1215516
w45_h45,27,ext_bqx_eurusd.ext_percentile_2880,ext_percentile_2880,bqx,0.5316,1215516
w45_h45,28,reg_eurusd.reg_zscore_45,reg_zscore_45,idx,0.5259,1215518
w45_h45,29,align_eurusd.zscore_45,zscore_45,idx,0.5259,1215518
w45_h45,30,ext_bqx_eurusd.ext_percentile_1440,ext_percentile_1440,bqx,0.5251,1215516
w45_h45,31,mrt_eurusd.mrt_tension_90,mrt_tension_90,idx,0.5235,1215518
w45_h45,32,reg_eurusd.reg_zscore_90,reg_zscore_90,idx,0.5184,1215518
w45_h45,33,align_eurusd.zscore_90,zscore_90,idx,0.5184,1215518
w45_h45,34,reg_bqx_eurusd.reg_deviation_90,reg_deviation_90,bqx,0.5165,1215516
w45_h45,35,ext_bqx_eurusd.ext_zscore_360,ext_zscore_360,bqx,0.5119,1215516
w45_h45,36,align_bqx_eurusd.zscore_360,zscore_360,bqx,0.5119,1215516
w45_h45,37,reg_bqx_eurusd.reg_zscore_360,reg_zscore_360,bqx,0.5119,1215516
w45_h45,38,agg_eurusd.agg_position_45,agg_position_45,idx,0.5117,1215518
w45_h45,39,align_eurusd.pos_45,pos_45,idx,0.5117,1215518
w45_h45,40,ext_bqx_eurusd.ext_percentile_720,ext_percentile_720,bqx,0.5093,1215516
w45_h45,41,mrt_bqx_eurusd.mrt_tension_composite,mrt_tension_composite,bqx,0.5072,1215516
w45_h45,42,mrt_bqx_eurusd.mrt_tension_2880,mrt_tension_2880,bqx,0.505,1215516
w45_h45,43,mrt_bqx_eurusd.mrt_tension_1440,mrt_tension_1440,bqx,0.4985,1215516
w45_h45,44,reg_bqx_eurusd.reg_deviation_45,reg_deviation_45,bqx,0.4899,1215516
w45_h45,45,mrt_bqx_eurusd.mrt_tension_720,mrt_tension_720,bqx,0.4898,1215516
w45_h45,46,mrt_bqx_eurusd.mrt_tension_360,mrt_tension_360,bqx,0.4876,1215516
w45_h45,47,ext_bqx_eurusd.ext_percentile_360,ext_percentile_360,bqx,0.4867,1215516
w45_h45,48,align_bqx_eurusd.zscore_180,zscore_180,bqx,0.4833,1215516
w45_h45,49,mrt_bqx_eurusd.mrt_tension_180,mrt_tension_180,bqx,0.4833,1215516
w45_h45,50,ext_bqx_eurusd.ext_zscore_180,ext_zscore_180,bqx,0.4833,1215516
w45_h45,51,reg_bqx_eurusd.reg_zscore_180,reg_zscore_180,bqx,0.4833,1215516
w45_h45,52,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.4765,1215518
w45_h45,53,align_eurusd.pos_90,pos_90,idx,0.4681,1215518
w45_h45,54,agg_eurusd.agg_position_90,agg_position_90,idx,0.4681,1215518
w45_h45,55,ext_bqx_eurusd.ext_sigma_band,ext_sigma_band,bqx,0.462,1215516
w45_h45,56,ext_bqx_eurusd.ext_percentile_180,ext_percentile_180,bqx,0.4611,1215516
w45_h45,57,mrt_bqx_eurusd.mrt_tension_90,mrt_tension_90,bqx,0.4591,1215516
w45_h45,58,reg_eurusd.reg_zscore_180,reg_zscore_180,idx,0.4585,1215518
w45_h45,59,mrt_eurusd.mrt_tension_180,mrt_tension_180,idx,0.4585,1215518
w45_h45,60,align_eurusd.zscore_180,zscore_180,idx,0.4585,1215518
w45_h45,61,ext_bqx_eurusd.ext_zscore_90,ext_zscore_90,bqx,0.4402,1215516
w45_h45,62,reg_bqx_eurusd.reg_zscore_90,reg_zscore_90,bqx,0.4402,1215516
w45_h45,63,align_bqx_eurusd.zscore_90,zscore_90,bqx,0.4402,1215516
w45_h45,64,reg_bqx_eurusd.reg_slope_2880,reg_slope_2880,bqx,0.4373,1215516
w45_h45,65,der_bqx_eurusd.der_v1_2880,der_v1_2880,bqx,0.437,1215391
w45_h45,66,align_bqx_eurusd.pos_720,pos_720,bqx,0.4367,1215516
w45_h45,67,agg_bqx_eurusd.agg_position_720,agg_position_720,bqx,0.4367,1215516
w45_h45,68,eurusd_bqx.target_90,target_90,bqx,0.4362,1215506
w45_h45,69,agg_bqx_eurusd.agg_position_360,agg_position_360,bqx,0.4357,1215516
w45_h45,70,align_bqx_eurusd.pos_360,pos_360,bqx,0.4357,1215516
w45_h45,71,mrt_bqx_eurusd.mrt_tension_45,mrt_tension_45,bqx,0.435,1215516
w45_h45,72,reg_bqx_eurusd.reg_slope_180,reg_slope_180,bqx,0.4332,1215516
w45_h45,73,mom_bqx_eurusd.mom_diff_1440,mom_diff_1440,bqx,0.4332,1215419
w45_h45,74,der_bqx_eurusd.der_v1_1440,der_v1_1440,bqx,0.4332,1215419
w45_h45,75,reg_bqx_eurusd.reg_slope_1440,reg_slope_1440,bqx,0.4329,1215516
w45_h45,76,mom_bqx_eurusd.mom_diff_180,mom_diff_180,bqx,0.4326,1215503
w45_h45,77,der_bqx_eurusd.der_v1_180,der_v1_180,bqx,0.4326,1215503
w45_h45,78,align_bqx_eurusd.pos_180,pos_180,bqx,0.4293,1215516
w45_h45,79,agg_bqx_eurusd.agg_position_180,agg_position_180,bqx,0.4293,1215516
w45_h45,80,reg_bqx_eurusd.reg_slope_45,reg_slope_45,bqx,0.4266,1215516
w45_h45,81,ext_bqx_eurusd.ext_percentile_90,ext_percentile_90,bqx,0.4244,1215516
w45_h45,82,reg_eurusd.reg_slope_90,reg_slope_90,idx,0.422,1215518
w45_h45,83,agg_bqx_eurusd.agg_position_1440,agg_position_1440,bqx,0.4214,1215516
w45_h45,84,align_bqx_eurusd.pos_1440,pos_1440,bqx,0.4214,1215516
w45_h45,85,mom_bqx_eurusd.mom_diff_45,mom_diff_45,bqx,0.4206,1215513
